,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
37705,0.0253837029,0.0567596853,59153.6635695454,4924028.357164029,25.1,0
37706,0.0069912523,0.0156329154,33401.5667632008,6146183.265513899,27.9,0
37707,0.0350392641,0.0783501764,58911.8417164667,59905905.84005048,24.4,0
37708,0.2272767323,0.5082062231,55120.9489065904,50700845.36487225,20.34,0
37709,0.32962154705,0.7370561859,41336.4313933344,46358395.99092742,17.22,0
37710,0.0201629919,0.0450858206,54739.2830549731,63064774.86441429,25.6,0
37711,0.0840533402,0.1879489824,48974.8685243209,47733755.85815895,22.5,0
37712,0.0305179233,0.0682401509,28480.4557301628,37865453.46569231,24.7,0
37713,0.0880146521,0.1968067451,17671.1391187847,22616678.14739729,22.4,0
37714,0.058150704,0.130028927,54047.1680101516,28913195.76818499,23.3,0
37715,0.0384197891,0.0859092601,45475.6985502955,22051700.922439422,24.2,0
37716,0.022108281,0.0494356193,20407.5308849045,10874278.909121336,25.4,0
37717,0.0350392641,0.0783501764,32314.8949009191,22346186.01999036,24.4,0
37718,0.1214940408,0.2716689341,65069.381368462,8342982.40399291,21.7,1
37719,0.0530340723,0.1185877909,43144.672740696,30920403.40746012,23.5,0
37720,0.046190746,0.1032856481,81807.071019107,48858256.47836723,23.8,0
37721,0.02658,0.0594346868,60158.608038662,63741589.61693036,25.0,0
37722,0.0319561887,0.0714562102,48612.8761117643,46518995.79691998,24.6,0
37723,0.2412986969,0.5395602892,114385.73612954916,33937384.37229033,20.21,1
37724,0.2231284644,0.4989304142,29706.6803831344,49135228.63199045,20.38,1
37725,0.32962154705,0.7370561859,80976.7106099478,36913398.75328976,18.95,0
37726,0.2016299194,0.4508582062,58449.0246003828,39072060.80205116,20.6,1
37727,0.3210369174,0.7178603705,46986.0531924409,69929959.1975483,19.59,0
37728,0.1010543415,0.2259643771,22552.7710704979,18947477.17258688,22.1,0
37729,0.0231502122,0.0517654482,59498.011732343,7054293.39416693,25.3,0
37730,0.0192555078,0.0430566244,22072.341199957,11513800.827499136,25.7,0
37731,0.0699125232,0.1563291544,35821.9120964654,46970115.90811486,22.9,0
37732,0.1467421834,0.3281254972,47280.3485022313,46911952.166500136,21.29,0
37733,0.0095182033,0.0212833496,82930.1883394993,59413389.45506281,27.23,0
37734,0.1108038821,0.2477650126,30883.19446037,10873640.724607917,21.9,0
37735,0.2469192656,0.5521282628,78797.5031437214,6775693.675557263,20.16,1
37736,0.32962154705,0.7370561859,45805.3318606529,9053195.988010712,19.3,1
37737,0.0136318556,0.0304817558,55908.8511796033,43148887.47421734,26.45,0
37738,0.32962154705,0.7370561859,114385.73612954916,15764392.845724672,18.4,0
37739,0.0231502122,0.0517654482,26450.1566687919,10628900.419422144,25.3,0
37740,0.0152951935,0.0342010925,18527.3323328389,31011141.33727799,26.2,0
37741,0.096506147,0.2157943048,43573.1885613796,24207019.099771444,22.2,0
37742,0.2914439045,0.6516883822,77309.9770496958,69493570.15316999,19.8,0
37743,0.0127219879,0.0284472297,32063.9021684103,6198204.309149403,26.6,0
37744,0.1160259082,0.2594418179,32200.2882735916,64745473.75305673,21.8,0
37745,0.0780827277,0.1745982871,46514.1205687619,60384779.81184116,22.66,0
37746,0.0211132445,0.0472106499,67002.1918573046,49018422.3308585,25.5,0
37747,0.0070235225,0.0157050737,18357.2879196964,12835862.773435555,27.89,0
37748,0.0303777061,0.0679266159,103811.2580246144,21513137.22100131,24.71,0
37749,0.32962154705,0.7370561859,86449.7032894886,17266352.752803225,18.1,1
37750,0.0421264611,0.0941976306,21356.4069960565,2606912.573613941,24.0,0
37751,0.1226182113,0.2741826558,114385.73612954916,60984312.57399138,21.68,1
37752,0.0366906138,0.0820427065,66127.6693878196,22360732.976708308,24.3,0
37753,0.0366906138,0.0820427065,27998.8073947714,71690390.8187825,24.3,0
37754,0.0844413128,0.1888165155,35927.5467034341,14196973.608107235,22.49,0
37755,0.0175612318,0.0392681082,37644.3107233733,13896153.339957548,25.9,0
37756,0.0900647767,0.2013909631,52212.5501879603,8165621.682565126,22.35,0
37757,0.32962154705,0.7370561859,60181.0408023548,59848855.66010068,18.01,0
37758,0.3270054393,0.7312063912,79801.4971874477,59655568.59983482,19.55,0
37759,0.32962154705,0.7370561859,30958.2230143296,37386799.71692605,18.61,0
37760,0.2390864572,0.5346135707,57844.8015615792,74385289.08044118,20.23,0
37761,0.058150704,0.130028927,71706.1642727958,30377058.169142336,23.3,0
37762,0.0073207399,0.016369672,15173.6025609751,15382194.28337302,27.8,0
37763,0.1332155667,0.2978790628,47485.3637904444,57558634.16274516,21.5,0
37764,0.0211132445,0.0472106499,91837.3303663409,58966580.32064752,25.5,0
37765,0.0256185754,0.0572848762,72523.2149245807,68936411.34673214,25.08,0
37766,0.32962154705,0.7370561859,71153.2827258016,55112746.342833295,16.34,0
37767,0.1214940408,0.2716689341,29513.5789782846,50966157.21723682,21.7,1
37768,0.32962154705,0.7370561859,80248.3717239022,22901931.994224347,18.55,1
37769,0.2424124811,0.5420507863,80933.3226655934,73786306.59909597,20.2,0
37770,0.1394938229,0.3119176705,38390.9451203776,47499915.4482586,21.4,1
37771,0.040230458,0.0899580388,51692.2249883299,29991158.8846022,24.1,0
37772,0.02658,0.0594346868,48823.250958238,55867589.92316159,25.0,0
37773,0.0366906138,0.0820427065,43007.6992581806,36662007.311844,24.3,0
37774,0.04411182,0.0986370281,33058.3814510208,72458084.91598293,23.9,0
37775,0.0384197891,0.0859092601,54041.9419505869,15235574.188894944,24.2,0
37776,0.0699125232,0.1563291544,79742.0785388843,38422797.8333281,22.9,0
37777,0.2682594171,0.5998462923,63751.9245929453,49178693.5451296,19.98,0
37778,0.0483676488,0.1081533507,34827.9610031447,37662083.58378738,23.7,0
37779,0.2658,0.5943468684,81721.3864228182,36791240.13956495,20.0,1
37780,0.0421264611,0.0941976306,74625.348718548,41196268.232343294,24.0,0
37781,0.0125474356,0.028056919,12245.5478456502,7076241.466146536,26.63,0
37782,0.0089650967,0.0200465656,13813.3508499039,13946758.963346044,27.36,0
37783,0.1407845434,0.3148038092,38390.945756499,47499915.43329882,21.38,1
37784,0.32962154705,0.7370561859,68245.4182629964,46383233.09697247,19.44,1
37785,0.32962154705,0.7370561859,9933.9016532057,52692587.41178912,19.4,0
37786,0.0160160338,0.0358129403,51069.6918839236,68817626.62872921,26.1,0
37787,0.0069912523,0.0156329154,44243.2703932114,36117836.5476002,27.9,0
37788,0.2783267681,0.6223575734,80306.4576792679,42421205.25716092,19.9,0
37789,0.0278326768,0.0622357573,31011.2966819591,5780649.322448554,24.9,0
37790,0.0880146521,0.1968067451,33858.2379669457,47078603.11657547,22.4,0
37791,0.0152951935,0.0342010925,19474.7919218345,31277319.451068584,26.2,0
37792,0.0211132445,0.0472106499,114385.73612954916,73742514.51541512,25.5,0
37793,0.0481454197,0.1076564312,35085.80741572,12239839.083642555,23.71,0
37794,0.0318093633,0.0711278987,27515.5533928835,3690320.289550012,24.61,0
37795,0.32962154705,0.7370561859,71644.0806849816,49450935.683379576,16.55,1
37796,0.063760979,0.1425738833,57168.3581305459,43570873.05615462,23.1,0
37797,0.04411182,0.0986370281,52728.7913001976,21785444.46424432,23.9,0
37798,0.0802703167,0.1794898848,32231.6505764399,16772982.74740955,22.6,0
37799,0.096506147,0.2157943048,53521.0456579524,22943408.063521,22.2,0
37800,0.0384197891,0.0859092601,31664.1355831603,11083759.504980868,24.2,0
37801,0.0421264611,0.0941976306,7659.9655628925,23907414.493832946,24.0,0
37802,0.0305179233,0.0682401509,33540.0714570937,42874446.92046878,24.7,0
37803,0.0139493823,0.0311917671,92065.9239790625,68626949.60250126,26.4,0
37804,0.0132603497,0.0296510433,43841.2689339088,23754735.55098179,26.51,0
37805,0.0278326768,0.0622357573,26224.8586605326,32065175.51143956,24.9,0
37806,0.0555334912,0.1241766613,39169.3534848158,26678659.594612323,23.4,0
37807,0.0175612318,0.0392681082,14705.5875446245,6256873.751403873,25.9,0
37808,0.2914439045,0.6516883822,76935.5849191817,71421395.32830618,19.8,0
37809,0.0766575574,0.1714115092,35182.733278081,66436697.18096898,22.7,0
37810,0.0766575574,0.1714115092,100938.4283234052,32140972.683106497,22.7,0
37811,0.1058168859,0.2366137501,64873.9165611431,53007394.31783468,22.0,0
37812,0.0152951935,0.0342010925,73933.2566917474,58580606.71588556,26.2,0
37813,0.0608912622,0.1361570015,34462.1562166269,42282678.70664559,23.2,0
37814,0.0766575574,0.1714115092,40995.4513031644,61375705.75054856,22.7,0
37815,0.0366906138,0.0820427065,17192.7990345628,44278727.4069636,24.3,0
37816,0.2304384666,0.5152760759,49866.2422896992,38454850.762713015,20.31,0
37817,0.0366906138,0.0820427065,40954.0784641726,6482166.258690711,24.3,0
37818,0.0506471459,0.1132504611,15465.0370673718,11284387.407526556,23.6,0
37819,0.0055533491,0.0124176661,36741.1382864107,13167597.067426074,28.4,0
37820,0.0130784109,0.0292442157,27761.148380496,61823300.558017306,26.54,0
37821,0.0163890951,0.0366471308,71124.644249014,52894987.27118538,26.05,0
37822,0.0732073989,0.1636967205,50270.85553212,4823397.774519436,22.8,0
37823,0.0608912622,0.1361570015,31973.9274853483,28521164.796068866,23.2,0
37824,0.0305179233,0.0682401509,4113.2246663385,26546191.60823412,24.7,0
37825,0.0770113926,0.1722027088,26526.6928055612,11842205.761053655,22.69,0
37826,0.096506147,0.2157943048,21784.7068280886,19341909.8786667,22.2,0
37827,0.0291443905,0.0651688382,30972.4689648558,19208618.789847966,24.8,0
37828,0.0699125232,0.1563291544,77054.8923070189,52104833.1780942,22.9,0
37829,0.0278326768,0.0622357573,17557.685741432,39601770.77795013,24.9,0
37830,0.0421264611,0.0941976306,79860.7950085908,64633788.23189424,24.0,0
37831,0.0192555078,0.0430566244,29943.5379903195,18136274.225352857,25.7,0
37832,0.32962154705,0.7370561859,29325.654394952,40002631.64466471,18.76,0
37833,0.32962154705,0.7370561859,73125.5037496729,67253514.20714878,18.43,1
37834,0.0139493823,0.0311917671,23860.2353016108,5811568.404697385,26.4,0
37835,0.32962154705,0.7370561859,92596.7332823864,71425802.58627489,18.7,0
37836,0.0146067964,0.0326617897,11676.4826906283,8864717.885914091,26.3,0
37837,0.0667659413,0.1492931834,61098.7838097928,16416038.998275558,23.0,0
37838,0.0631764148,0.1412667581,31086.2930211647,40814835.2071718,23.12,0
37839,0.1594244681,0.3564839479,79331.8893397708,67489775.37986189,21.11,0
37840,0.0334622374,0.0748238376,54837.9539970739,23515432.69453669,24.5,0
37841,0.0242412481,0.0542050786,52774.3933314034,44841635.48394234,25.2,0
37842,0.0146067964,0.0326617897,59485.3502640516,47631256.54380167,26.3,0
37843,0.0421264611,0.0941976306,62130.5440277562,37502346.5236709,24.0,0
37844,0.0043107712,0.0096391775,35675.9049887564,34533697.13004753,28.95,0
37845,0.32962154705,0.7370561859,41539.7640708515,6798186.194024947,18.37,1
37846,0.32962154705,0.7370561859,17184.268257227,47392590.55540874,19.2,0
37847,0.3195618867,0.7145621017,45290.9618036514,40120522.35083672,19.6,0
37848,0.32962154705,0.7370561859,80881.5976863019,65571068.00042496,19.2,0
37849,0.0291443905,0.0651688382,84284.5746961973,67557667.50088228,24.8,0
37850,0.0183888672,0.0411187571,49855.0432493164,2758097.347899327,25.8,0
37851,0.0483676488,0.1081533507,26076.9649603544,9164595.208769595,23.7,0
37852,0.0384197891,0.0859092601,25835.487593883,34573419.64303162,24.2,0
37853,0.0175612318,0.0392681082,56365.375345016,63541097.71380829,25.9,0
37854,0.0160160338,0.0358129403,69021.6054308248,61323384.62854562,26.1,0
37855,0.0228325794,0.0510551996,80408.7563705251,63095442.936397046,25.33,0
37856,0.0076657557,0.0171411509,75604.1903966887,69159426.77996035,27.7,0
37857,0.1494703242,0.3342258056,104163.8360327464,71352989.08428594,21.25,0
37858,0.009830033,0.0219806221,57376.4125463078,54030380.17214752,27.16,0
37859,0.32962154705,0.7370561859,56782.6333319923,52101014.43814607,18.25,0
37860,0.1970402621,0.4405954204,30274.9558063008,30445595.56561519,20.65,0
37861,0.0175612318,0.0392681082,20122.6985751843,18648191.269950625,25.9,0
37862,0.1677084622,0.3750075218,60258.4749988574,56708185.03710493,21.0,0
37863,0.109788026,0.2454934893,17735.0919414958,14632756.287439087,21.92,0
37864,0.0139493823,0.0311917671,12076.06523405,4546788.784685433,26.4,0
37865,0.0139493823,0.0311917671,34473.348559484,3256095.298039536,26.4,0
37866,0.1160259082,0.2594418179,74432.1057732346,54996821.44243181,21.8,0
37867,0.0584191154,0.1306291133,52979.3476892842,17113465.120923415,23.29,0
37868,0.022108281,0.0494356193,52996.7757477802,71728065.84555903,25.4,0
37869,0.0242412481,0.0542050786,19369.0958514625,8927215.178626973,25.2,0
37870,0.022108281,0.0494356193,21596.7831559214,16041130.310209433,25.4,0
37871,0.0027450798,0.0061381851,8136.7385787131,3341823.210150895,29.93,0
37872,0.2914439045,0.6516883822,84236.6135254824,72564299.68791889,19.8,0
37873,0.2007035141,0.4487867009,62722.6276096609,14587075.994402897,20.61,0
37874,0.0175612318,0.0392681082,44083.5905117074,53184779.45363485,25.9,0
37875,0.0066765941,0.0149293183,58319.1488264324,63419902.27100968,28.0,0
37876,0.063760979,0.1425738833,17439.3654972454,25086538.66694177,23.1,0
37877,0.1272198785,0.2844722965,40809.1156524857,26590963.19892857,21.6,0
37878,0.0073207399,0.016369672,61917.8320999174,109504.773172354,27.8,0
37879,0.0832827346,0.1862258558,61839.6864719141,66694533.35849348,22.52,0
37880,0.02658,0.0594346868,45470.5830715727,56484500.12348889,25.0,0
37881,0.0530340723,0.1185877909,38360.0682621976,43104965.315188535,23.5,0
37882,0.0146067964,0.0326617897,52221.9090273934,23958313.79280004,26.3,0
37883,0.2315021222,0.5176544822,58951.8396263765,68012642.76414685,20.3,1
37884,0.0840533402,0.1879489824,38301.1064102714,12825316.21335928,22.5,0
37885,0.0116025908,0.0259441818,59549.5180505794,62739227.50449316,26.8,0
37886,0.0175612318,0.0392681082,43878.0705961414,49142424.06514064,25.9,0
37887,0.0453476699,0.1014004725,30886.6308253748,69961042.8673737,23.84,0
37888,0.0520660914,0.1164233197,61392.1131194749,65299102.54343554,23.54,0
37889,0.0139493823,0.0311917671,60941.1009102415,42936818.99976447,26.4,0
37890,0.1118291378,0.250057554,66222.521742281,8961050.656391667,21.88,1
37891,0.0127219879,0.0284472297,33745.2777941415,3543622.598656767,26.6,0
37892,0.0464039528,0.1037623929,9358.4514651951,13595947.081305483,23.79,0
37893,0.0728710415,0.1629446024,41337.9283502275,60439914.64538199,22.81,0
37894,0.0088014652,0.0196806745,74244.8974373762,42690265.82271068,27.4,0
37895,0.008405334,0.0187948982,63876.0798281498,59139685.970019735,27.5,0
37896,0.0291443905,0.0651688382,23129.6987848317,7559116.567608445,24.8,0
37897,0.32962154705,0.7370561859,114385.73612954916,70285390.42245787,16.44,1
37898,0.1529519353,0.3420109247,109707.2548079522,3501157.822077502,21.2,1
37899,0.0334622374,0.0748238376,29214.2984747211,33739418.5488815,24.5,0
37900,0.2573682542,0.5754929116,54653.4047255789,51783252.64505269,20.07,1
37901,0.0146067964,0.0326617897,71613.9144101722,48157514.87796571,26.3,0
37902,0.1108038821,0.2477650126,47039.0384506756,12079431.510912947,21.9,1
37903,0.0152951935,0.0342010925,30193.5786849747,2574798.847654651,26.2,0
37904,0.0384197891,0.0859092601,12897.3788933343,66595649.45065944,24.2,0
37905,0.0160160338,0.0358129403,49392.6207589537,54254686.81451128,26.1,0
37906,0.0183888672,0.0411187571,31569.8548846697,21216041.0422274,25.8,0
37907,0.0303777061,0.0679266159,47844.2063293592,68412968.62399894,24.71,0
37908,0.0211132445,0.0472106499,18596.9609968719,6084468.579098135,25.5,0
37909,0.0160160338,0.0358129403,59382.4817339593,971400.080639895,26.1,0
37910,0.0053034072,0.0118587791,19614.7395211792,569924.441478552,28.5,0
37911,0.0127219879,0.0284472297,67378.2466562503,71891283.55443744,26.6,0
37912,0.0127219879,0.0284472297,62848.7187213722,32828175.33219792,26.6,0
37913,0.0201629919,0.0450858206,46534.6343829478,58550857.713376924,25.6,0
37914,0.0334622374,0.0748238376,45168.9810815182,22140164.51583969,24.5,0
37915,0.008405334,0.0187948982,20044.7448505264,16265269.028964108,27.5,0
37916,0.0310852938,0.0695088301,12998.5847110953,39400579.01111284,24.66,0
37917,0.32962154705,0.7370561859,37770.2002608908,21999743.96653144,18.6,1
37918,0.1594244681,0.3564839479,32874.0969607299,35422885.551631056,21.11,1
37919,0.0101054342,0.0225964377,38171.9498809403,751890.757731091,27.1,0
37920,0.0175612318,0.0392681082,58215.0588609373,1289259.994976196,25.9,0
37921,0.1154928176,0.258249791,26282.0990725002,29749149.71293008,21.81,0
37922,0.0699125232,0.1563291544,73061.2657597417,45486831.42513243,22.9,0
37923,0.1420872067,0.317716653,114385.73612954916,52917490.94965418,21.36,1
37924,0.0253837029,0.0567596853,79680.6095523354,72286327.30797705,25.1,0
37925,0.0802703167,0.1794898848,30608.7435537818,39395287.92892817,22.6,0
37926,0.1684825693,0.3767384779,61983.474249236,33663459.243043065,20.99,1
37927,0.1838886721,0.411187571,75702.2091613214,64590731.19734764,20.8,0
37928,0.0715409951,0.1599705282,11924.4058557804,74614553.66549289,22.85,0
37929,0.32962154705,0.7370561859,48061.5876694861,31035522.42413592,17.13,0
37930,0.2670268771,0.5970902489,54595.3611572269,10676214.126721503,19.99,1
37931,0.0116025908,0.0259441818,63687.714797381,28414972.32917533,26.8,0
37932,0.0192555078,0.0430566244,20393.5106060962,7282474.546564746,25.7,0
37933,0.0350392641,0.0783501764,114385.73612954916,74282438.65988302,24.4,0
37934,0.022108281,0.0494356193,85618.8817250857,39874863.41001064,25.4,0
37935,0.04411182,0.0986370281,30109.5079016585,14821864.00209118,23.9,0
37936,0.0167708462,0.0375007522,31701.8931271739,65152555.40783866,26.0,0
37937,0.0291443905,0.0651688382,59362.9000932118,25619799.931716885,24.8,0
37938,0.0319561887,0.0714562102,33181.0478807225,27172587.7197394,24.6,0
37939,0.0139493823,0.0311917671,33178.9003701871,5564826.180815272,26.4,0
37940,0.0384197891,0.0859092601,31211.8593598486,74210951.16349418,24.2,0
37941,0.0802703167,0.1794898848,50815.7867824945,30525728.981141943,22.6,0
37942,0.1058168859,0.2366137501,53131.471031452,36328247.791809,22.0,0
37943,0.2412986969,0.5395602892,108798.8740939652,68838526.10939884,20.21,0
37944,0.0175612318,0.0392681082,57964.8925482066,48667060.63176632,25.9,0
37945,0.0667659413,0.1492931834,26130.9072302185,61812267.28127098,23.0,0
37946,0.0384197891,0.0859092601,48349.9399848768,46276896.29805396,24.2,0
37947,0.2573682542,0.5754929116,37224.7453087556,64280100.94415419,20.07,0
37948,0.0844413128,0.1888165155,96746.2231374868,10606133.98725449,22.49,0
37949,0.0278326768,0.0622357573,23931.5140107616,17886534.314472325,24.9,0
37950,0.0278326768,0.0622357573,11861.2651894523,9778547.859207,24.9,0
37951,0.0175612318,0.0392681082,21475.124926187,36698195.515310176,25.9,0
37952,0.0146067964,0.0326617897,71763.2614477498,28617457.75855324,26.3,0
37953,0.0152951935,0.0342010925,96053.5905515122,60333039.98228168,26.2,0
37954,0.0127219879,0.0284472297,63043.2519904519,42720926.20536292,26.6,0
37955,0.0291443905,0.0651688382,28642.6434270416,10577389.71396036,24.8,0
37956,0.1010543415,0.2259643771,68794.5378432892,12197023.006385172,22.1,0
37957,0.1579628558,0.3532156834,102248.756749436,70383208.95410092,21.13,1
37958,0.0305179233,0.0682401509,50805.019552513,15336106.904612985,24.7,0
37959,0.0506471459,0.1132504611,49810.5132099095,57781831.98569647,23.6,0
37960,0.1756123185,0.3926810818,53671.2256991153,60017888.92633619,20.9,0
37961,0.0921626549,0.2060819612,93315.7701498676,70560298.48450997,22.3,0
37962,0.0880146521,0.1968067451,106141.5856781622,55031157.57938803,22.4,0
37963,0.0506471459,0.1132504611,27572.0877835617,23262005.33079874,23.6,0
37964,0.0055533491,0.0124176661,28805.319376137,14332897.17064436,28.4,0
37965,0.0076657557,0.0171411509,24459.4010744411,1116587.236960389,27.7,0
37966,0.0167708462,0.0375007522,19693.4287816026,4547249.890200134,26.0,0
37967,0.1460679643,0.3266178974,69673.9592563618,60564366.35509731,21.3,0
37968,0.1010543415,0.2259643771,36411.9060212953,59842006.68065762,22.1,0
37969,0.0880146521,0.1968067451,20146.95918762,46064987.68388496,22.4,0
37970,0.32962154705,0.7370561859,108293.0503982317,51932243.22249943,19.28,0
37971,0.0069912523,0.0156329154,75247.5553823365,62592892.85771082,27.9,0
37972,0.0421264611,0.0941976306,52181.5038785482,4162858.073476412,24.0,0
37973,0.1732028271,0.3872932954,51291.3657207877,63427390.91598508,20.93,0
37974,0.0483676488,0.1081533507,40382.1735677672,61051193.3984508,23.7,0
37975,0.0163137941,0.0364787526,34020.9759125018,6729485.526436775,26.06,0
37976,0.0253837029,0.0567596853,48371.9682345023,35645723.771222465,25.1,0
37977,0.32962154705,0.7370561859,20699.5856355643,45944523.68491194,19.02,0
37978,0.1460679643,0.3266178974,3475.7564203899,44808093.56207794,21.3,0
37979,0.1838886721,0.411187571,25673.3374811261,30406671.06750884,20.8,1
37980,0.0921626549,0.2060819612,87219.1287869821,72029053.04997185,22.3,0
37981,0.1272198785,0.2844722965,76240.5675297808,57598546.87446116,21.6,1
37982,0.0017561232,0.0039268108,58013.1749484479,23818435.341293305,30.9,0
37983,0.0667659413,0.1492931834,18450.20834745,4712671.130824283,23.0,0
37984,0.0350392641,0.0783501764,33411.7322083485,9517929.071541768,24.4,0
37985,0.0201629919,0.0450858206,37603.1816431762,9975665.8366876,25.6,0
37986,0.0421264611,0.0941976306,87996.1121699724,1866787.867875794,24.0,0
37987,0.0555334912,0.1241766613,70751.5028856083,24046720.04533673,23.4,0
37988,0.0732073989,0.1636967205,25586.1701010841,24521314.485820103,22.8,0
37989,0.0477040198,0.1066694311,21709.319536996,24976276.240397006,23.73,0
37990,0.0242412481,0.0542050786,28076.9289312759,8060398.430351746,25.2,0
37991,0.2658,0.5943468684,50806.9432741302,12265593.224630704,20.0,0
37992,0.0667659413,0.1492931834,60301.0474164936,61146705.72932993,23.0,0
37993,0.32962154705,0.7370561859,80577.0275529787,36870902.96507204,18.9,0
37994,0.1108038821,0.2477650126,74654.1444492868,60389610.92545494,21.9,0
37995,0.0133215567,0.0297879063,101626.765566138,57776438.41401106,26.5,0
37996,0.0186446818,0.041690776,26006.9990393784,59811671.38913667,25.77,0
37997,0.32962154705,0.7370561859,90833.9090423472,50528155.53773948,19.12,0
37998,0.1881719895,0.42076536,46798.3260449597,16333594.819249848,20.75,1
37999,0.061738344,0.1380511341,77802.1783553855,59177466.92704801,23.17,0
38000,0.0231502122,0.0517654482,25014.1007046239,5333013.839318946,25.3,0
38001,0.0366906138,0.0820427065,86998.0952936048,5629241.572537933,24.3,0
38002,0.1220548318,0.2729229009,47878.2613859015,58203400.728128776,21.69,0
38003,0.046190746,0.1032856481,79677.5806647702,11205169.620722923,23.8,0
38004,0.0506471459,0.1132504611,51514.2669770842,33109749.80445253,23.6,0
38005,0.022108281,0.0494356193,35322.5146462218,29707022.80314021,25.4,0
38006,0.0201629919,0.0450858206,39694.3872780017,13742166.029095156,25.6,0
38007,0.0319561887,0.0714562102,65497.943770852,58648603.390857294,24.6,0
38008,0.0584191154,0.1306291133,53897.591280127,13084063.292314218,23.29,0
38009,0.0259749653,0.0580817882,57712.7647690304,38412794.433198206,25.05,0
38010,0.0614546821,0.1374168468,99084.0201491945,51628080.04034672,23.18,0
38011,0.008405334,0.0187948982,45094.1241297301,22621853.261313137,27.5,0
38012,0.0199781365,0.0446724713,59540.1281587674,53583168.424984686,25.62,0
38013,0.0925880583,0.2070331923,54963.8059322848,26583712.39960669,22.29,0
38014,0.32962154705,0.7370561859,5582.7741227747,61165589.55821876,15.94,0
38015,0.0110803882,0.0247765013,72603.371871783,68664302.05139072,26.9,0
38016,0.0421264611,0.0941976306,27490.4570631103,3077896.125429763,24.0,0
38017,0.0146067964,0.0326617897,33560.9506891523,717321.307936816,26.3,0
38018,0.0046190746,0.0103285648,49597.3562502424,231422.130412218,28.8,0
38019,0.1677084622,0.3750075218,46003.6971951178,45100442.95555739,21.0,0
38020,0.0073207399,0.016369672,71173.5598470067,45124042.72265988,27.8,0
38021,0.0048367649,0.0108153351,31666.5476690621,30207381.078553703,28.7,0
38022,0.1058168859,0.2366137501,92846.1435845234,44649101.85838895,22.0,1
38023,0.0055533491,0.0124176661,38864.8316350714,34291360.26424118,28.4,0
38024,0.0319561887,0.0714562102,62979.6076960306,53060483.86425666,24.6,0
38025,0.2315021222,0.5176544822,87603.30114066,62401188.70746722,20.3,0
38026,0.0122618211,0.0274182656,34719.3266080328,38959384.01548247,26.68,0
38027,0.1822027706,0.4074177807,19532.195739504,34346587.145351425,20.82,1
38028,0.1677084622,0.3750075218,64191.8719033643,25129643.662565485,21.0,1
38029,0.2538370294,0.5675968529,84714.8258090812,67533244.49670118,20.1,0
38030,0.0291443905,0.0651688382,58486.5283146638,3344291.978920144,24.8,0
38031,0.0040230458,0.0089958039,11390.920782613,532589.016826699,29.1,0
38032,0.040230458,0.0899580388,42599.4620553979,17937988.382180527,24.1,0
38033,0.0139493823,0.0311917671,78844.6283463187,57158202.86631428,26.4,0
38034,0.0096506147,0.0215794305,28284.8567108374,39162922.73354347,27.2,0
38035,0.0069912523,0.0156329154,12915.0520238316,32751536.478035,27.9,0
38036,0.0127219879,0.0284472297,55668.0980701548,47633567.81593338,26.6,0
38037,0.32962154705,0.7370561859,56696.7081027956,34201812.25084108,18.78,0
38038,0.2315021222,0.5176544822,96759.7742330179,20843965.154387377,20.3,1
38039,0.2538370294,0.5675968529,59337.0888441368,39234424.23229293,20.1,0
38040,0.0722029558,0.1614507173,54699.6653415295,32865080.37873757,22.83,0
38041,0.022108281,0.0494356193,29830.9488519363,3497056.117758268,25.4,0
38042,0.0110803882,0.0247765013,18517.6040351291,1006836.45009082,26.9,0
38043,0.046190746,0.1032856481,30477.8752757352,6563737.863260286,23.8,0
38044,0.32962154705,0.7370561859,81003.8967112706,56412429.38988429,19.5,1
38045,0.2480589932,0.5546767711,57781.4953431067,41729867.33398824,20.15,0
38046,0.096506147,0.2157943048,86823.1937650043,50478665.241270766,22.2,0
38047,0.3194147569,0.7142331095,81006.9560520937,56462999.16962314,19.601,1
38048,0.1214940408,0.2716689341,18591.4063375486,68594686.41331005,21.7,0
38049,0.0185590173,0.0414992243,62465.2042994377,66096899.11299185,25.78,0
38050,0.0213086029,0.0476474846,102080.8775180506,71035402.24590155,25.48,0
38051,0.1214940408,0.2716689341,70865.4882608248,31915111.61415493,21.7,1
38052,0.1460679643,0.3266178974,89479.8495329429,16617162.50360477,21.3,0
38053,0.0766575574,0.1714115092,26812.7186729306,15998691.832935711,22.7,0
38054,0.058150704,0.130028927,57198.3256212476,66764937.51198713,23.3,0
38055,0.0921626549,0.2060819612,35085.6969081086,74149001.95249763,22.3,0
38056,0.0201629919,0.0450858206,69155.312678608,66659897.606923215,25.6,0
38057,0.0157962856,0.0353215683,93800.1658367948,72321366.16596782,26.13,0
38058,0.2368944994,0.5297122041,96460.4010403714,42776097.64550254,20.25,0
38059,0.014878357,0.0332690178,85976.6750631346,64737890.457508974,26.26,0
38060,0.32962154705,0.7370561859,87863.2613862289,58887421.50532423,19.0,0
38061,0.2658,0.5943468684,35467.4098172287,38048764.87623316,20.0,1
38062,0.0350392641,0.0783501764,21580.75058063,43683720.399254896,24.4,0
38063,0.1460679643,0.3266178974,55397.1639445337,31662096.3177499,21.3,0
38064,0.0183888672,0.0411187571,46559.9753921477,14001117.204424134,25.8,0
